net_name,status,bbox_area,bbox_aspect,bbox_cx,bbox_cy,bbox_dx,bbox_dy,bbox_perimeter,bbox_xmax,bbox_xmin,bbox_ymax,bbox_ymin,bterm_count,dist_drv_sink_max,dist_drv_sink_mean,dist_drv_sink_sum,driver_inst_area,driver_is_buf,driver_is_clkbuf,driver_is_ff_q,driver_is_inv,fanout,has_bterm,has_multiple_drivers,hpwl,is_bus_bit,is_clock_like,is_enable_like,is_reg2reg_candidate,is_reset_like,iterm_count,net_dbid,num_buf_drivers,num_buf_sinks,num_clkbuf_drivers,num_drivers,num_ff_sinks_d,num_inout,num_inv_drivers,num_inv_sinks,num_port_drivers,num_port_sinks,num_sinks,odb_net,sink_area_buf_sum,sink_area_ff_sum,sink_area_inv_sum,sink_area_max,sink_area_mean,sink_area_std,sink_area_sum,sink_centroid_dist_to_driver,sink_cnt,sink_dist_p50,sink_dist_p90,sink_dist_p95,sink_max_x,sink_max_y,sink_min_x,sink_min_y,sink_quadrant_q1,sink_quadrant_q2,sink_quadrant_q3,sink_quadrant_q4,sink_x_mean,sink_x_std,sink_y_mean,sink_y_std,term_count
"_0043_","OK","49.284456000000034","0.4152744629690402","60.817","134.678","4.524000000000001","10.894000000000005","30.836000000000013","63.079","58.555","140.125","129.231","0","12.26000000000002","12.26000000000002","12.26000000000002","5.0048","0","0","0","0","1","0","0","15.418000000000006","0","0","0","0","0","2","_e071c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_e071c6d82e5a0000_p_odb__dbNet","0.0","30.0288","0.0","30.0288","30.0288","","30.0288","12.26000000000002","1","12.26000000000002","12.26000000000002","12.26000000000002","62.1","140.08","62.1","140.08","1","0","0","0","62.1","","140.08","","2"
"_0044_","OK","6.584508000000026","0.22530521638451664","65.49600000000001","140.052","1.2180000000000035","5.406000000000006","13.248000000000019","66.105","64.887","142.755","137.349","0","7.509999999999991","7.509999999999991","7.509999999999991","8.758400000000002","0","0","0","0","1","0","0","6.624000000000009","0","0","0","0","0","2","_5872c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_5872c6d82e5a0000_p_odb__dbNet","0.0","30.0288","0.0","30.0288","30.0288","","30.0288","7.509999999999991","1","7.509999999999991","7.509999999999991","7.509999999999991","62.56","142.8","62.56","142.8","0","1","0","0","62.56","","142.8","","2"
"_0045_","OK","4.7723749999999985","0.6978967492551088","64.6505","122.5855","1.8250000000000028","2.614999999999995","8.879999999999995","65.563","63.738","123.893","121.278","0","5.710000000000001","5.710000000000001","5.710000000000001","11.2608","0","0","0","0","1","0","0","4.439999999999998","0","0","0","0","0","2","_d072c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_d072c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.710000000000001","1","5.710000000000001","5.710000000000001","5.710000000000001","60.72","121.04","60.72","121.04","0","0","1","0","60.72","","121.04","","2"
"_0046_","OK","1.24212500000002","0.1816443593951683","67.1385","67.8135","0.4750000000000085","2.614999999999995","6.180000000000007","67.376","66.901","69.121","66.506","0","3.4099999999999966","3.4099999999999966","3.4099999999999966","11.2608","0","0","0","0","1","0","0","3.0900000000000034","0","0","0","0","0","2","_4873c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_4873c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","3.4099999999999966","1","3.4099999999999966","3.4099999999999966","3.4099999999999966","69.92","69.36","69.92","69.36","1","0","0","0","69.92","","69.36","","2"
"_0047_","OK","1.3418749999999835","0.16814159286083286","68.5185","21.573500000000003","0.4749999999999943","2.8249999999999993","6.599999999999987","68.756","68.281","22.986","20.161","0","3.41","3.41","3.41","11.2608","0","0","0","0","1","0","0","3.2999999999999936","0","0","0","0","0","2","_c073c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_c073c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","3.41","1","3.41","3.41","3.41","71.3","20.4","71.3","20.4","0","0","0","1","71.3","","20.4","","2"
"_0048_","OK","5.551954000000008","0.9371405090644485","66.2205","35.455","2.281000000000006","2.4339999999999975","9.430000000000007","67.361","65.08","36.672","34.238","0","9.159999999999997","9.159999999999997","9.159999999999997","10.0096","0","0","0","0","1","0","0","4.715000000000003","0","0","0","0","0","2","_3874c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_3874c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","9.159999999999997","1","9.159999999999997","9.159999999999997","9.159999999999997","70.38","34.0","70.38","34.0","0","0","0","1","70.38","","34.0","","2"
"_0049_","OK","1.4999939999999858","0.16600133061676442","67.6105","37.984","0.4989999999999952","3.0060000000000002","7.009999999999991","67.86","67.361","39.487","36.481","0","4.099999999999994","4.099999999999994","4.099999999999994","10.0096","0","0","0","0","1","0","0","3.5049999999999955","0","0","0","0","0","2","_b074c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_b074c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","4.099999999999994","1","4.099999999999994","4.099999999999994","4.099999999999994","70.38","36.72","70.38","36.72","0","0","0","1","70.38","","36.72","","2"
"_0050_","OK","1.2145659999999872","0.20501232530607372","67.6105","84.224","0.4989999999999952","2.4339999999999975","5.8659999999999854","67.86","67.361","85.441","83.007","0","4.1000000000000085","4.1000000000000085","4.1000000000000085","10.0096","0","0","0","0","1","0","0","2.9329999999999927","0","0","0","0","0","2","_2875c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_2875c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","4.1000000000000085","1","4.1000000000000085","4.1000000000000085","4.1000000000000085","70.38","85.68","70.38","85.68","1","0","0","0","70.38","","85.68","","2"
"_0051_","OK","0.04237500000000165","0.00530973451139498","69.6685","92.2935","0.015000000000000568","2.825000000000003","5.680000000000007","69.676","69.661","93.706","90.881","0","3.8700000000000045","3.8700000000000045","3.8700000000000045","11.2608","0","0","0","0","1","0","0","2.8400000000000034","0","0","0","0","0","2","_a075c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_a075c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","3.8700000000000045","1","3.8700000000000045","3.8700000000000045","3.8700000000000045","72.68","91.12","72.68","91.12","0","0","0","1","72.68","","91.12","","2"
"_0052_","OK","2.882753999999967","0.3190286093416368","72.9005","130.65499999999997","0.958999999999989","3.0060000000000002","7.929999999999978","73.38","72.421","132.158","129.152","0","3.6400000000000006","3.6400000000000006","3.6400000000000006","10.0096","0","0","0","0","1","0","0","3.964999999999989","0","0","0","0","0","2","_1876c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_1876c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","3.6400000000000006","1","3.6400000000000006","3.6400000000000006","3.6400000000000006","75.44","131.92","75.44","131.92","1","0","0","0","75.44","","131.92","","2"
"_0053_","OK","3.569475000000036","0.5219885275250539","75.8785","84.1335","1.365000000000009","2.615000000000009","7.960000000000036","76.561","75.196","85.441","82.826","0","5.250000000000014","5.250000000000014","5.250000000000014","11.2608","0","0","0","0","1","0","0","3.980000000000018","0","0","0","0","0","2","_9076c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_9076c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.250000000000014","1","5.250000000000014","5.250000000000014","5.250000000000014","79.58","85.68","79.58","85.68","1","0","0","0","79.58","","85.68","","2"
"_0054_","OK","0.039225000000001516","0.005736137665110676","77.48849999999999","18.8535","0.015000000000000568","2.615000000000002","5.260000000000005","77.496","77.481","20.161","17.546","0","3.8700000000000045","3.8700000000000045","3.8700000000000045","11.2608","0","0","0","0","1","0","0","2.6300000000000026","0","0","0","0","0","2","_0877c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_0877c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","3.8700000000000045","1","3.8700000000000045","3.8700000000000045","3.8700000000000045","80.5","20.4","80.5","20.4","1","0","0","0","80.5","","20.4","","2"
"_0055_","OK","0.12082500000000457","0.0018621973926925353","69.6685","21.9455","0.015000000000000568","8.055","16.14","69.676","69.661","25.973","17.918","0","9.310000000000006","9.310000000000006","9.310000000000006","11.2608","0","0","0","0","1","0","0","8.07","0","0","0","0","0","2","_8077c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_8077c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","9.310000000000006","1","9.310000000000006","9.310000000000006","9.310000000000006","72.68","17.68","72.68","17.68","0","0","0","1","72.68","","17.68","","2"
"_0056_","OK","0.039225000000001516","0.005736137665110676","74.7285","40.6135","0.015000000000000568","2.615000000000002","5.260000000000005","74.736","74.721","41.921","39.306","0","3.8699999999999903","3.8699999999999903","3.8699999999999903","11.2608","0","0","0","0","1","0","0","2.6300000000000026","0","0","0","0","0","2","_f877c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_f877c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","3.8699999999999903","1","3.8699999999999903","3.8699999999999903","3.8699999999999903","77.74","42.16","77.74","42.16","1","0","0","0","77.74","","42.16","","2"
"_0057_","OK","1.1636749999999814","0.17017208406494125","75.8785","24.6655","0.4449999999999932","2.6149999999999984","6.119999999999983","76.101","75.656","25.973","23.358","0","4.329999999999998","4.329999999999998","4.329999999999998","11.2608","0","0","0","0","1","0","0","3.0599999999999916","0","0","0","0","0","2","_7078c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_7078c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","4.329999999999998","1","4.329999999999998","4.329999999999998","4.329999999999998","79.12","23.12","79.12","23.12","0","0","0","1","79.12","","23.12","","2"
"_0058_","OK","2.445024999999977","0.3575525811252131","76.10849999999999","149.4135","0.9349999999999881","2.615000000000009","7.099999999999994","76.576","75.641","150.721","148.106","0","2.9499999999999886","2.9499999999999886","2.9499999999999886","11.2608","0","0","0","0","1","0","0","3.549999999999997","0","0","0","0","0","2","_e878c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_e878c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","2.9499999999999886","1","2.9499999999999886","2.9499999999999886","2.9499999999999886","78.66","150.96","78.66","150.96","1","0","0","0","78.66","","150.96","","2"
"_0059_","OK","2.4072999999999634","0.09372533541954825","68.9785","151.012","0.4749999999999943","5.067999999999984","11.085999999999956","69.216","68.741","153.546","148.478","0","6.13000000000001","6.13000000000001","6.13000000000001","11.2608","0","0","0","0","1","0","0","5.542999999999978","0","0","0","0","0","2","_6079c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_6079c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","6.13000000000001","1","6.13000000000001","6.13000000000001","6.13000000000001","71.76","148.24","71.76","148.24","0","0","0","1","71.76","","148.24","","2"
"_0060_","OK","2.407299999999977","0.09372533541954772","66.6785","148.187","0.4749999999999943","5.068000000000012","11.086000000000013","66.916","66.441","150.721","145.653","0","6.1299999999999955","6.1299999999999955","6.1299999999999955","11.2608","0","0","0","0","1","0","0","5.543000000000006","0","0","0","0","0","2","_d879c6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_d879c6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","6.1299999999999955","1","6.1299999999999955","6.1299999999999955","6.1299999999999955","69.46","150.96","69.46","150.96","1","0","0","0","69.46","","150.96","","2"
"_0061_","OK","1.5128260000000129","0.2395543174534215","72.58","144.0245","0.6020000000000039","2.5130000000000052","6.230000000000018","72.881","72.279","145.281","142.768","0","5.939999999999998","5.939999999999998","5.939999999999998","5.0048","0","0","0","0","1","0","0","3.115000000000009","0","0","0","0","0","2","_507ac6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_507ac6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.939999999999998","1","5.939999999999998","5.939999999999998","5.939999999999998","75.9","145.52","75.9","145.52","1","0","0","0","75.9","","145.52","","2"
"_0062_","OK","14.861574000000102","0.02438530400516945","73.5","147.0145","0.6020000000000039","24.687000000000012","50.57800000000003","73.801","73.199","159.358","134.671","0","27.93000000000002","27.93000000000002","27.93000000000002","5.0048","0","0","0","0","1","0","0","25.289000000000016","0","0","0","0","0","2","_c87ac6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_c87ac6d82e5a0000_p_odb__dbNet","0.0","26.2752","0.0","26.2752","26.2752","","26.2752","27.93000000000002","1","27.93000000000002","27.93000000000002","27.93000000000002","77.05","159.12","77.05","159.12","1","0","0","0","77.05","","159.12","","2"
"_0063_","OK","1.7878199999999975","0.2883534135388114","55.501999999999995","144.036","0.7179999999999964","2.490000000000009","6.416000000000011","55.861","55.143","145.281","142.791","0","6.630000000000003","6.630000000000003","6.630000000000003","3.7536","0","0","0","0","1","0","0","3.2080000000000055","0","0","0","0","0","2","_407bc6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_407bc6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","6.630000000000003","1","6.630000000000003","6.630000000000003","6.630000000000003","58.88","145.52","58.88","145.52","1","0","0","0","58.88","","145.52","","2"
"_0064_","OK","0.34190500000002594","0.010181190679866012","48.070499999999996","137.2985","0.059000000000004604","5.7949999999999875","11.707999999999984","48.1","48.041","140.196","134.401","0","9.81000000000003","9.81000000000003","9.81000000000003","8.758400000000002","0","0","0","0","1","0","0","5.853999999999992","0","0","0","0","0","2","_b87bc6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_b87bc6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","9.81000000000003","1","9.81000000000003","9.81000000000003","9.81000000000003","51.06","134.64","51.06","134.64","0","0","0","1","51.06","","134.64","","2"
"_0065_","OK","0.4156340000000078","0.04851383667628614","36.010000000000005","135.86450000000002","0.142000000000003","2.9269999999999925","6.137999999999991","36.081","35.939","137.328","134.401","0","5.480000000000025","5.480000000000025","5.480000000000025","5.0048","0","0","0","0","1","0","0","3.0689999999999955","0","0","0","0","0","2","_307cc6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_307cc6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.480000000000025","1","5.480000000000025","5.480000000000025","5.480000000000025","39.1","134.64","39.1","134.64","0","0","0","1","39.1","","134.64","","2"
"_0066_","OK","1.9934800000000075","0.05936151854023116","39.589","126.4185","0.3440000000000012","5.795000000000002","12.278000000000006","39.761","39.417","129.316","123.521","0","8.889999999999986","8.889999999999986","8.889999999999986","3.7536","0","0","0","0","1","0","0","6.139000000000003","0","0","0","0","0","2","_a87cc6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_a87cc6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","8.889999999999986","1","8.889999999999986","8.889999999999986","8.889999999999986","42.78","123.76","42.78","123.76","0","0","0","1","42.78","","123.76","","2"
"_0067_","OK","0.632255000000032","5.016901394318327","42.090500000000006","148.3005","1.7809999999999988","0.3550000000000182","4.272000000000034","42.981","41.2","148.478","148.123","0","6.210000000000001","6.210000000000001","6.210000000000001","8.758400000000002","0","0","0","0","1","0","0","2.136000000000017","0","0","0","0","0","2","_207dc6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_207dc6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","6.210000000000001","1","6.210000000000001","6.210000000000001","6.210000000000001","46.0","148.24","46.0","148.24","0","0","0","1","46.0","","148.24","","2"
"_0068_","OK","0.5672700000000213","7.781481452660881","35.4905","159.223","2.100999999999999","0.27000000000001023","4.742000000000019","36.541","34.44","159.358","159.088","0","5.520000000000003","5.520000000000003","5.520000000000003","5.0048","0","0","0","0","1","0","0","2.3710000000000093","0","0","0","0","0","2","_987dc6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_987dc6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.520000000000003","1","5.520000000000003","5.520000000000003","5.520000000000003","39.56","159.12","39.56","159.12","0","0","0","1","39.56","","159.12","","2"
"_0069_","OK","2.2368779999999977","0.3314087758539648","49.9105","160.65699999999998","0.8610000000000042","2.5979999999999848","6.917999999999978","50.341","49.48","161.956","159.358","0","8.009999999999998","8.009999999999998","8.009999999999998","8.758400000000002","0","0","0","0","1","0","0","3.458999999999989","0","0","0","0","0","2","_107ec6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_107ec6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","8.009999999999998","1","8.009999999999998","8.009999999999998","8.009999999999998","53.36","159.12","53.36","159.12","0","0","0","1","53.36","","159.12","","2"
"_0070_","OK","11.760196000000048","1.456016889002098","54.769000000000005","163.377","4.137999999999998","2.842000000000013","13.960000000000022","56.838","52.7","164.798","161.956","0","5.25","5.25","5.25","8.758400000000002","0","0","0","0","1","0","0","6.980000000000011","0","0","0","0","0","2","_887ec6d82e5a0000_p_Net","0","0","0","1","1","0","0","0","0","0","1","_887ec6d82e5a0000_p_odb__dbNet","0.0","25.024","0.0","25.024","25.024","","25.024","5.25","1","5.25","5.25","5.25","53.82","164.56","53.82","164.56","0","1","0","0","53.82","","164.56","","2"
